['Time':2016-08-03 00:08:28,'Commit:'onlineDuration]{1449}
['Time':2016-08-03 00:14:59,'Commit:'onlineDuration]{273}
['Time':2016-08-03 00:22:35,'Commit:'onlineDuration]{364}
['Time':2016-08-03 20:59:15,'Commit:'onlineDuration]{0}
['Time':2016-08-03 20:59:15,'Commit:'onlineDuration]{0}
['Time':2016-08-03 21:40:32,'Commit:'openTeam]{190}
['Time':2016-08-03 21:42:46,'Commit:'openTeam]{190}
['Time':2016-08-03 21:44:29,'Commit:'onlineDuration]{2835}
['Time':2016-08-03 21:48:07,'Commit:'onlineDuration]{189}
['Time':2016-08-03 21:48:11,'Commit:'onlineDuration]{0}
['Time':2016-08-03 21:48:21,'Commit:'onlineDuration]{0}
['Time':2016-08-03 21:48:32,'Commit:'onlineDuration]{0}
['Time':2016-08-03 21:49:53,'Commit:'onlineDuration]{63}
['Time':2016-08-03 21:50:15,'Commit:'onlineDuration]{0}
['Time':2016-08-03 21:56:02,'Commit:'onlineDuration]{315}
['Time':2016-08-03 21:56:14,'Commit:'onlineDuration]{0}
['Time':2016-08-03 22:11:46,'Commit:'onlineDuration]{1239}
['Time':2016-08-03 22:12:07,'Commit:'onlineDuration]{0}
['Time':2016-08-03 22:12:15,'Commit:'onlineDuration]{0}
['Time':2016-08-03 22:13:27,'Commit:'onlineDuration]{70}
['Time':2016-08-03 22:13:53,'Commit:'onlineDuration]{0}
['Time':2016-08-03 22:14:09,'Commit:'onlineDuration]{0}
['Time':2016-08-03 22:15:30,'Commit:'onlineDuration]{70}
['Time':2016-08-03 22:15:35,'Commit:'onlineDuration]{0}
['Time':2016-08-03 22:16:20,'Commit:'onlineDuration]{0}
['Time':2016-08-03 22:17:01,'Commit:'onlineDuration]{0}
['Time':2016-08-03 22:18:22,'Commit:'onlineDuration]{70}
['Time':2016-08-03 22:18:36,'Commit:'openTeam]{190}
['Time':2016-08-03 22:18:37,'Commit:'onlineDuration]{0}
['Time':2016-08-03 22:23:35,'Commit:'onlineDuration]{280}
['Time':2016-08-03 22:24:06,'Commit:'onlineDuration]{0}
