['Time':2016-08-02 21:08:40,'Commit:'onlineDuration]{63}
['Time':2016-08-02 22:19:32,'Commit:'onlineDuration]{3843}
['Time':2016-08-02 22:20:15,'Commit:'onlineDuration]{0}
['Time':2016-08-02 22:26:18,'Commit:'onlineDuration]{420}
['Time':2016-08-02 22:34:53,'Commit:'onlineDuration]{560}
['Time':2016-08-02 22:36:13,'Commit:'onlineDuration]{70}
['Time':2016-08-02 22:38:09,'Commit:'onlineDuration]{70}
['Time':2016-08-02 22:39:15,'Commit:'onlineDuration]{70}
['Time':2016-08-02 22:39:48,'Commit:'onlineDuration]{0}
['Time':2016-08-02 22:40:26,'Commit:'onlineDuration]{0}
['Time':2016-08-02 22:40:26,'Commit:'onlineDuration]{0}
['Time':2016-08-02 22:40:26,'Commit:'onlineDuration]{0}
['Time':2016-08-02 22:40:26,'Commit:'onlineDuration]{0}
['Time':2016-08-02 22:42:19,'Commit:'onlineDuration]{0}
['Time':2016-08-02 22:42:20,'Commit:'onlineDuration]{0}
['Time':2016-08-02 22:42:20,'Commit:'onlineDuration]{0}
['Time':2016-08-02 22:45:29,'Commit:'onlineDuration]{140}
['Time':2016-08-02 22:48:01,'Commit:'onlineDuration]{140}
['Time':2016-08-02 22:51:07,'Commit:'onlineDuration]{70}
['Time':2016-08-02 22:54:35,'Commit:'onlineDuration]{210}
['Time':2016-08-02 23:07:25,'Commit:'onlineDuration]{1190}
['Time':2016-08-02 23:08:56,'Commit:'onlineDuration]{70}
['Time':2016-08-02 23:11:00,'Commit:'onlineDuration]{140}
['Time':2016-08-02 23:12:53,'Commit:'onlineDuration]{70}
['Time':2016-08-02 23:18:08,'Commit:'onlineDuration]{350}
['Time':2016-08-02 23:49:37,'Commit:'onlineDuration]{2170}
