['Time':2016-07-27 20:04:52,'Commit:'onlineDuration]{6195}
['Time':2016-07-27 20:05:12,'Commit:'onlineDuration]{0}
['Time':2016-07-27 20:05:25,'Commit:'onlineDuration]{0}
['Time':2016-07-27 22:02:55,'Commit:'onlineDuration]{210}
['Time':2016-07-27 22:04:33,'Commit:'onlineDuration]{70}
['Time':2016-07-27 22:04:37,'Commit:'onlineDuration]{0}
['Time':2016-07-27 22:04:49,'Commit:'onlineDuration]{0}
['Time':2016-07-27 22:04:56,'Commit:'onlineDuration]{0}
['Time':2016-07-27 22:05:18,'Commit:'onlineDuration]{0}
['Time':2016-07-27 22:06:05,'Commit:'onlineDuration]{0}
['Time':2016-07-27 22:15:22,'Commit:'onlineDuration]{630}
['Time':2016-07-27 22:15:27,'Commit:'onlineDuration]{0}
['Time':2016-07-27 22:23:50,'Commit:'onlineDuration]{560}
['Time':2016-07-27 22:24:14,'Commit:'onlineDuration]{0}
['Time':2016-07-27 22:25:05,'Commit:'onlineDuration]{0}
['Time':2016-07-27 22:29:38,'Commit:'onlineDuration]{280}
['Time':2016-07-27 22:32:03,'Commit:'onlineDuration]{140}
['Time':2016-07-27 22:32:16,'Commit:'onlineDuration]{0}
['Time':2016-07-27 22:32:33,'Commit:'onlineDuration]{0}
['Time':2016-07-27 22:33:01,'Commit:'onlineDuration]{0}
['Time':2016-07-27 22:33:12,'Commit:'onlineDuration]{0}
['Time':2016-07-27 22:33:25,'Commit:'onlineDuration]{0}
['Time':2016-07-27 22:33:31,'Commit:'onlineDuration]{0}
['Time':2016-07-27 22:33:47,'Commit:'onlineDuration]{0}
['Time':2016-07-27 22:33:57,'Commit:'onlineDuration]{0}
['Time':2016-07-27 22:34:11,'Commit:'onlineDuration]{0}
['Time':2016-07-27 22:34:35,'Commit:'onlineDuration]{0}
['Time':2016-07-27 22:35:07,'Commit:'onlineDuration]{0}
['Time':2016-07-27 22:35:26,'Commit:'onlineDuration]{0}
['Time':2016-07-27 22:35:32,'Commit:'onlineDuration]{0}
['Time':2016-07-27 22:35:37,'Commit:'onlineDuration]{0}
['Time':2016-07-27 22:35:50,'Commit:'onlineDuration]{0}
['Time':2016-07-27 22:36:10,'Commit:'onlineDuration]{0}
['Time':2016-07-27 22:36:20,'Commit:'onlineDuration]{0}
['Time':2016-07-27 22:36:32,'Commit:'onlineDuration]{0}
['Time':2016-07-27 22:36:58,'Commit:'onlineDuration]{0}
['Time':2016-07-27 22:37:10,'Commit:'onlineDuration]{0}
['Time':2016-07-27 22:37:27,'Commit:'onlineDuration]{0}
['Time':2016-07-27 22:37:54,'Commit:'onlineDuration]{0}
['Time':2016-07-27 22:38:05,'Commit:'onlineDuration]{0}
['Time':2016-07-27 22:41:23,'Commit:'onlineDuration]{210}
