['Time':2016-06-10 00:00:55,'Commit:'onlineDuration]{1477}
['Time':2016-06-10 00:04:25,'Commit:'onlineDuration]{136.5}
['Time':2016-06-10 00:04:33,'Commit:'onlineDuration]{}
['Time':2016-06-10 00:06:05,'Commit:'onlineDuration]{45.5}
['Time':2016-06-10 00:06:34,'Commit:'onlineDuration]{}
['Time':2016-06-10 00:06:51,'Commit:'onlineDuration]{}
['Time':2016-06-10 00:07:45,'Commit:'onlineDuration]{}
['Time':2016-06-10 00:09:58,'Commit:'onlineDuration]{91}
['Time':2016-06-10 00:10:19,'Commit:'onlineDuration]{}
['Time':2016-06-10 00:10:23,'Commit:'onlineDuration]{}
['Time':2016-06-10 00:11:14,'Commit:'onlineDuration]{}
['Time':2016-06-10 00:11:36,'Commit:'onlineDuration]{}
['Time':2016-06-10 00:11:41,'Commit:'onlineDuration]{}
['Time':2016-06-10 00:11:47,'Commit:'onlineDuration]{}
['Time':2016-06-10 00:11:57,'Commit:'onlineDuration]{}
['Time':2016-06-10 00:12:19,'Commit:'onlineDuration]{}
['Time':2016-06-10 00:12:30,'Commit:'onlineDuration]{}
['Time':2016-06-10 00:12:42,'Commit:'onlineDuration]{}
['Time':2016-06-10 00:12:53,'Commit:'onlineDuration]{}
['Time':2016-06-10 00:15:19,'Commit:'onlineDuration]{91}
['Time':2016-06-10 10:33:29,'Commit:'onlineDuration]{315}
['Time':2016-06-10 10:35:18,'Commit:'onlineDuration]{35}
['Time':2016-06-10 10:35:38,'Commit:'onlineDuration]{}
['Time':2016-06-10 10:37:00,'Commit:'onlineDuration]{35}
['Time':2016-06-10 10:37:05,'Commit:'onlineDuration]{}
['Time':2016-06-10 10:50:50,'Commit:'onlineDuration]{455}
['Time':2016-06-10 10:57:15,'Commit:'onlineDuration]{210}
['Time':2016-06-10 10:58:04,'Commit:'onlineDuration]{}
['Time':2016-06-10 10:58:13,'Commit:'onlineDuration]{}
['Time':2016-06-10 10:59:36,'Commit:'onlineDuration]{35}
['Time':2016-06-10 11:00:02,'Commit:'onlineDuration]{}
['Time':2016-06-10 11:00:14,'Commit:'onlineDuration]{}
['Time':2016-06-10 11:00:20,'Commit:'onlineDuration]{}
['Time':2016-06-10 11:00:21,'Commit:'onlineDuration]{}
['Time':2016-06-10 11:00:22,'Commit:'onlineDuration]{}
['Time':2016-06-10 11:02:06,'Commit:'onlineDuration]{42}
['Time':2016-06-10 11:02:16,'Commit:'onlineDuration]{}
['Time':2016-06-10 11:02:22,'Commit:'onlineDuration]{}
['Time':2016-06-10 11:03:00,'Commit:'onlineDuration]{}
['Time':2016-06-10 11:03:01,'Commit:'onlineDuration]{}
['Time':2016-06-10 11:03:14,'Commit:'onlineDuration]{}
