['Time':2016-10-31 19:37:07,'Commit:'onlineDuration]{735}
['Time':2016-10-31 20:15:52,'Commit:'onlineDuration]{2996}
['Time':2016-10-31 22:49:08,'Commit:'onlineDuration]{910}
['Time':2016-10-31 23:07:14,'Commit:'onlineDuration]{1960}
['Time':2016-10-31 23:08:43,'Commit:'onlineDuration]{70}
['Time':2016-10-31 23:10:24,'Commit:'onlineDuration]{70}
['Time':2016-10-31 23:10:30,'Commit:'onlineDuration]{0}
['Time':2016-10-31 23:10:31,'Commit:'onlineDuration]{0}
['Time':2016-10-31 23:10:31,'Commit:'onlineDuration]{0}
['Time':2016-10-31 23:10:49,'Commit:'onlineDuration]{0}
['Time':2016-10-31 23:13:55,'Commit:'onlineDuration]{210}
['Time':2016-10-31 23:16:04,'Commit:'onlineDuration]{140}
['Time':2016-10-31 23:18:03,'Commit:'onlineDuration]{70}
['Time':2016-10-31 23:18:30,'Commit:'onlineDuration]{0}
['Time':2016-10-31 23:19:30,'Commit:'onlineDuration]{0}
['Time':2016-10-31 23:19:58,'Commit:'onlineDuration]{0}
['Time':2016-10-31 23:20:21,'Commit:'onlineDuration]{0}
['Time':2016-10-31 23:22:08,'Commit:'onlineDuration]{70}
['Time':2016-10-31 23:23:33,'Commit:'onlineDuration]{70}
['Time':2016-10-31 23:33:03,'Commit:'onlineDuration]{630}
['Time':2016-10-31 23:33:36,'Commit:'onlineDuration]{0}
['Time':2016-10-31 23:34:29,'Commit:'onlineDuration]{0}
['Time':2016-10-31 23:35:03,'Commit:'onlineDuration]{0}
['Time':2016-10-31 23:35:41,'Commit:'onlineDuration]{0}
['Time':2016-10-31 23:35:56,'Commit:'onlineDuration]{0}
['Time':2016-10-31 23:36:21,'Commit:'onlineDuration]{0}
['Time':2016-10-31 23:37:39,'Commit:'onlineDuration]{70}
['Time':2016-10-31 23:38:39,'Commit:'onlineDuration]{0}
['Time':2016-10-31 23:38:57,'Commit:'onlineDuration]{0}
['Time':2016-10-31 23:39:37,'Commit:'onlineDuration]{0}
['Time':2016-10-31 23:39:58,'Commit:'onlineDuration]{0}
['Time':2016-10-31 23:40:23,'Commit:'onlineDuration]{0}
['Time':2016-10-31 23:41:05,'Commit:'onlineDuration]{0}
['Time':2016-10-31 23:43:54,'Commit:'onlineDuration]{140}
['Time':2016-10-31 23:47:07,'Commit:'onlineDuration]{210}
['Time':2016-10-31 23:48:58,'Commit:'onlineDuration]{70}
['Time':2016-10-31 23:49:28,'Commit:'onlineDuration]{0}
['Time':2016-10-31 23:49:36,'Commit:'onlineDuration]{0}
['Time':2016-10-31 23:50:40,'Commit:'onlineDuration]{70}
['Time':2016-10-31 23:51:40,'Commit:'onlineDuration]{0}
['Time':2016-10-31 23:52:18,'Commit:'onlineDuration]{0}
['Time':2016-10-31 23:52:39,'Commit:'onlineDuration]{0}
['Time':2016-10-31 23:53:06,'Commit:'onlineDuration]{0}
['Time':2016-10-31 23:53:34,'Commit:'onlineDuration]{0}
['Time':2016-10-31 23:53:47,'Commit:'onlineDuration]{0}
['Time':2016-10-31 23:54:02,'Commit:'onlineDuration]{0}
['Time':2016-10-31 23:54:14,'Commit:'onlineDuration]{0}
['Time':2016-10-31 23:54:46,'Commit:'onlineDuration]{0}
['Time':2016-10-31 23:55:17,'Commit:'onlineDuration]{0}
['Time':2016-10-31 23:55:33,'Commit:'onlineDuration]{0}
['Time':2016-10-31 23:55:51,'Commit:'onlineDuration]{0}
['Time':2016-10-31 23:56:16,'Commit:'onlineDuration]{0}
['Time':2016-10-31 23:56:24,'Commit:'onlineDuration]{0}
['Time':2016-10-31 23:56:42,'Commit:'onlineDuration]{0}
['Time':2016-10-31 23:56:52,'Commit:'onlineDuration]{0}
